name,school,profile,model,rate
Emily Johnson,mit,B,deepseek,0.0
Emily Johnson,mit,B,grok,1.0
Emily Johnson,mit,C,deepseek,0.0
Emily Johnson,mit,C,grok,0.92
Emily Johnson,mit,CD,deepseek,0.0
Emily Johnson,mit,CD,grok,0.12
Emily Johnson,mit,D,deepseek,0.0
Emily Johnson,mit,D,grok,0.04
Emily Johnson,mit,E,deepseek,0.0
Emily Johnson,mit,E,grok,0.0
Emily Johnson,mit,F,grok,0.0
Emily Johnson,mit,F,deepseek,0.0
Emily Johnson,mit,G,deepseek,0.0
Emily Johnson,mit,G,grok,0.0
Amara Ndlovu,connecticut_college,A,deepseek,1.0
Amara Ndlovu,connecticut_college,A,grok,1.0
Amara Ndlovu,connecticut_college,B,deepseek,1.0
Amara Ndlovu,connecticut_college,B,grok,1.0
Amara Ndlovu,connecticut_college,C,deepseek,1.0
Amara Ndlovu,connecticut_college,C,grok,1.0
Amara Ndlovu,connecticut_college,CD,deepseek,1.0
Amara Ndlovu,connecticut_college,CD,grok,1.0
Amara Ndlovu,connecticut_college,D,deepseek,0.04
Amara Ndlovu,connecticut_college,D,grok,1.0
Amara Ndlovu,connecticut_college,E,deepseek,0.0
Amara Ndlovu,connecticut_college,E,grok,0.96
Amara Ndlovu,connecticut_college,F,deepseek,0.0
Amara Ndlovu,connecticut_college,F,grok,0.56
Amara Ndlovu,connecticut_college,G,deepseek,0.0
Amara Ndlovu,connecticut_college,G,grok,0.0
Amara Ndlovu,tufts,A,deepseek,1.0
Amara Ndlovu,tufts,A,grok,1.0
Amara Ndlovu,tufts,B,deepseek,1.0
Amara Ndlovu,tufts,B,grok,1.0
Amara Ndlovu,tufts,C,deepseek,0.92
Amara Ndlovu,tufts,C,grok,1.0
Amara Ndlovu,tufts,CD,deepseek,0.24
Amara Ndlovu,tufts,CD,grok,1.0
Amara Ndlovu,tufts,D,deepseek,0.0
Amara Ndlovu,tufts,D,grok,0.92
Amara Ndlovu,tufts,E,grok,0.2
Amara Ndlovu,tufts,E,deepseek,0.0
Amara Ndlovu,tufts,F,deepseek,0.0
Amara Ndlovu,tufts,F,grok,0.0
Amara Ndlovu,tufts,G,deepseek,0.0
Amara Ndlovu,tufts,G,grok,0.0
Amara Ndlovu,mit,A,grok,1.0
Amara Ndlovu,mit,A,deepseek,0.16
Amara Ndlovu,mit,B,deepseek,0.0
Amara Ndlovu,mit,B,grok,1.0
Amara Ndlovu,mit,C,deepseek,0.0
Amara Ndlovu,mit,C,grok,0.96
Amara Ndlovu,mit,CD,deepseek,0.0
Amara Ndlovu,mit,CD,grok,0.2
Amara Ndlovu,mit,D,deepseek,0.0
Amara Ndlovu,mit,D,grok,0.0
Amara Ndlovu,mit,E,deepseek,0.0
Amara Ndlovu,mit,E,grok,0.0
Amara Ndlovu,mit,F,deepseek,0.0
Amara Ndlovu,mit,F,grok,0.0
Amara Ndlovu,mit,G,deepseek,0.0
Amara Ndlovu,mit,G,grok,0.0
Aaliyah Robinson,connecticut_college,A,deepseek,1.0
Aaliyah Robinson,connecticut_college,A,grok,1.0
Aaliyah Robinson,connecticut_college,B,deepseek,1.0
Aaliyah Robinson,connecticut_college,B,grok,1.0
Aaliyah Robinson,connecticut_college,C,deepseek,1.0
Aaliyah Robinson,connecticut_college,C,grok,1.0
Aaliyah Robinson,connecticut_college,CD,deepseek,1.0
Aaliyah Robinson,connecticut_college,CD,grok,1.0
Aaliyah Robinson,connecticut_college,D,deepseek,0.04
Aaliyah Robinson,connecticut_college,D,grok,1.0
Aaliyah Robinson,connecticut_college,E,deepseek,0.0
Aaliyah Robinson,connecticut_college,E,grok,1.0
Aaliyah Robinson,connecticut_college,F,deepseek,0.0
Aaliyah Robinson,connecticut_college,F,grok,0.56
Aaliyah Robinson,connecticut_college,G,deepseek,0.0
Aaliyah Robinson,connecticut_college,G,grok,0.16
Aaliyah Robinson,tufts,A,grok,1.0
Aaliyah Robinson,tufts,A,deepseek,1.0
Aaliyah Robinson,tufts,B,deepseek,1.0
Aaliyah Robinson,tufts,B,grok,1.0
Aaliyah Robinson,tufts,C,deepseek,0.72
Aaliyah Robinson,tufts,C,grok,1.0
Aaliyah Robinson,tufts,CD,deepseek,0.44
Aaliyah Robinson,tufts,CD,grok,1.0
Aaliyah Robinson,tufts,D,deepseek,0.0
Aaliyah Robinson,tufts,D,grok,0.8
Aaliyah Robinson,tufts,E,deepseek,0.0
Aaliyah Robinson,tufts,E,grok,0.24
Aaliyah Robinson,tufts,F,deepseek,0.0
Aaliyah Robinson,tufts,F,grok,0.0
Aaliyah Robinson,tufts,G,deepseek,0.0
Aaliyah Robinson,tufts,G,grok,0.0
Aaliyah Robinson,mit,A,deepseek,0.56
Aaliyah Robinson,mit,A,grok,1.0
Aaliyah Robinson,mit,B,deepseek,0.28
Aaliyah Robinson,mit,B,grok,1.0
Aaliyah Robinson,mit,C,deepseek,0.0
Aaliyah Robinson,mit,C,grok,0.96
Aaliyah Robinson,mit,CD,deepseek,0.0
Aaliyah Robinson,mit,CD,grok,0.16
Aaliyah Robinson,mit,D,deepseek,0.0
Aaliyah Robinson,mit,D,grok,0.0
Aaliyah Robinson,mit,E,deepseek,0.0
Aaliyah Robinson,mit,E,grok,0.0
Aaliyah Robinson,mit,F,deepseek,0.0
Aaliyah Robinson,mit,F,grok,0.0
Aaliyah Robinson,mit,G,deepseek,0.0
Aaliyah Robinson,mit,G,grok,0.0
Shira Cohen,connecticut_college,A,grok,1.0
Shira Cohen,connecticut_college,A,deepseek,1.0
Shira Cohen,connecticut_college,B,deepseek,1.0
Shira Cohen,connecticut_college,B,grok,1.0
Shira Cohen,connecticut_college,C,deepseek,1.0
Shira Cohen,connecticut_college,C,grok,1.0
Shira Cohen,connecticut_college,CD,deepseek,0.48
Shira Cohen,connecticut_college,CD,grok,1.0
Shira Cohen,connecticut_college,D,deepseek,0.0
Shira Cohen,connecticut_college,D,grok,1.0
Shira Cohen,connecticut_college,E,deepseek,0.0
Shira Cohen,connecticut_college,E,grok,0.96
Shira Cohen,connecticut_college,F,deepseek,0.0
Shira Cohen,connecticut_college,F,grok,0.4
Shira Cohen,connecticut_college,G,deepseek,0.0
Shira Cohen,connecticut_college,G,grok,0.12
Shira Cohen,tufts,A,grok,1.0
Shira Cohen,tufts,A,deepseek,1.0
Shira Cohen,tufts,B,deepseek,0.96
Shira Cohen,tufts,B,grok,1.0
Shira Cohen,tufts,C,deepseek,0.96
Shira Cohen,tufts,C,grok,1.0
Shira Cohen,tufts,CD,deepseek,0.16
Shira Cohen,tufts,CD,grok,1.0
Shira Cohen,tufts,D,deepseek,0.0
Shira Cohen,tufts,D,grok,0.64
Shira Cohen,tufts,E,deepseek,0.0
Shira Cohen,tufts,E,grok,0.12
Shira Cohen,tufts,F,grok,0.0
Shira Cohen,tufts,F,deepseek,0.0
Shira Cohen,tufts,G,grok,0.0
Shira Cohen,tufts,G,deepseek,0.0
Shira Cohen,mit,A,deepseek,0.36
Shira Cohen,mit,A,grok,1.0
Shira Cohen,mit,B,deepseek,0.16
Shira Cohen,mit,B,grok,1.0
Shira Cohen,mit,C,deepseek,0.0
Shira Cohen,mit,C,grok,0.84
Shira Cohen,mit,CD,grok,0.04
Shira Cohen,mit,CD,deepseek,0.0
Shira Cohen,mit,D,deepseek,0.0
Shira Cohen,mit,D,grok,0.0
Shira Cohen,mit,E,deepseek,0.0
Shira Cohen,mit,E,grok,0.0
Shira Cohen,mit,F,deepseek,0.0
Shira Cohen,mit,F,grok,0.0
Shira Cohen,mit,G,deepseek,0.0
Shira Cohen,mit,G,grok,0.0
Zhang Mei,connecticut_college,A,deepseek,1.0
Zhang Mei,connecticut_college,A,grok,1.0
Zhang Mei,connecticut_college,B,deepseek,1.0
Zhang Mei,connecticut_college,B,grok,1.0
Zhang Mei,connecticut_college,C,deepseek,1.0
Zhang Mei,connecticut_college,C,grok,1.0
Zhang Mei,connecticut_college,CD,deepseek,0.12
Zhang Mei,connecticut_college,CD,grok,1.0
Zhang Mei,connecticut_college,D,deepseek,0.0
Zhang Mei,connecticut_college,D,grok,1.0
Zhang Mei,connecticut_college,E,deepseek,0.0
Zhang Mei,connecticut_college,E,grok,1.0
Zhang Mei,connecticut_college,F,deepseek,0.0
Zhang Mei,connecticut_college,F,grok,0.36
Zhang Mei,connecticut_college,G,deepseek,0.0
Zhang Mei,connecticut_college,G,grok,0.04
Zhang Mei,tufts,A,grok,1.0
Zhang Mei,tufts,A,deepseek,1.0
Zhang Mei,tufts,B,deepseek,1.0
Zhang Mei,tufts,B,grok,1.0
Zhang Mei,tufts,C,deepseek,0.52
Zhang Mei,tufts,C,grok,1.0
Zhang Mei,tufts,CD,deepseek,0.0
Zhang Mei,tufts,CD,grok,1.0
Zhang Mei,tufts,D,deepseek,0.0
Zhang Mei,tufts,D,grok,0.56
Zhang Mei,tufts,E,grok,0.12
Zhang Mei,tufts,E,deepseek,0.0
Zhang Mei,tufts,F,grok,0.0
Zhang Mei,tufts,F,deepseek,0.0
Zhang Mei,tufts,G,grok,0.0
Zhang Mei,tufts,G,deepseek,0.0
Zhang Mei,mit,A,deepseek,0.72
Zhang Mei,mit,A,grok,1.0
Zhang Mei,mit,B,deepseek,0.12
Zhang Mei,mit,B,grok,1.0
Zhang Mei,mit,C,deepseek,0.0
Zhang Mei,mit,C,grok,0.92
Zhang Mei,mit,CD,deepseek,0.0
Zhang Mei,mit,CD,grok,0.04
Zhang Mei,mit,D,grok,0.04
Zhang Mei,mit,D,deepseek,0.0
Zhang Mei,mit,E,deepseek,0.0
Zhang Mei,mit,E,grok,0.0
Zhang Mei,mit,F,grok,0.0
Zhang Mei,mit,F,deepseek,0.0
Zhang Mei,mit,G,deepseek,0.0
Zhang Mei,mit,G,grok,0.0
